06-02-18,325.209991,336.220001,323.5,333.970001,333.970001,5088400
07-02-18,338.98999,346,335.660004,345,345,6969200
08-02-18,343.309998,348.619995,314.600006,315.230011,315.230011,10314600
09-02-18,319.929993,320.980011,294.76001,310.420013,310.420013,12933700
12-02-18,316.130005,318.079987,306.25,315.730011,315.730011,6227800
13-02-18,315.019989,324.190002,312.51001,323.660004,323.660004,4560200
14-02-18,320.839996,326.170013,318.519989,322.309998,322.309998,3950700
15-02-18,324.5,334.119995,322.399994,334.070007,334.070007,5912900
16-02-18,332.5,343.119995,331.640015,335.48999,335.48999,5642600
20-02-18,334.470001,340.839996,331.5,334.769989,334.769989,4009400
21-02-18,336.029999,339.690002,333.170013,333.299988,333.299988,3219600
22-02-18,335.529999,347.440002,334.75,346.170013,346.170013,6969800
23-02-18,347.829987,354.98999,347.100006,352.049988,352.049988,5817400
26-02-18,353.5,359,352.359985,357.420013,357.420013,4340000
27-02-18,356.25,359.98999,350.01001,350.98999,350.98999,4797400
28-02-18,352.570007,355.23999,342.220001,343.059998,343.059998,6069700
01-03-18,345.01001,348.670013,330.070007,330.929993,330.929993,6885600
02-03-18,326.980011,335.220001,322.970001,335.119995,335.119995,5092800
05-03-18,332.390015,337.75,329.290009,333.350006,333.350006,3823800
06-03-18,333.75,336.369995,327.029999,328.200012,328.200012,4285700
07-03-18,325.440002,332.5,321.73999,332.299988,332.299988,5007300
08-03-18,332.859985,333.299988,326.269989,329.100006,329.100006,3566200
09-03-18,324.100006,328.48999,322.369995,327.170013,327.170013,5506800
12-03-18,328.609985,347.209991,326.5,345.51001,345.51001,8264000
13-03-18,328.609985,347.209991,326.5,341.839996,341.839996,5965800
14-03-18,336.76001,339.809998,323.929993,326.630005,326.630005,7967400
15-03-18,329.380005,332.850006,321.100006,325.600006,325.600006,6564800
16-03-18,322.929993,327.399994,319.070007,321.350006,321.350006,6117300
19-03-18,316.5,320.75,309.670013,313.559998,313.559998,7484300
20-03-18,314.869995,316.25,308.76001,310.549988,310.549988,4764300
21-03-18,310.25,322.440002,310.190002,316.529999,316.529999,5958400
22-03-18,313.890015,318.820007,308.179993,309.100006,309.100006,4939800
23-03-18,311.25,311.25,300.450012,301.540009,301.540009,6654900
26-03-18,307.339996,307.589996,291.359985,304.179993,304.179993,8375200
27-03-18,304,304.269989,277.179993,279.179993,279.179993,13872000
28-03-18,264.579987,268.679993,252.100006,257.779999,257.779999,21001400
29-03-18,256.48999,270.959991,248.210007,266.130005,266.130005,15170700
02-04-18,256.26001,260.329987,244.589996,252.479996,252.479996,16114000
03-04-18,269.820007,273.350006,254.490005,267.529999,267.529999,18844400
04-04-18,252.779999,288.369995,252,286.940002,286.940002,19896700
05-04-18,289.339996,306.26001,288.200012,305.720001,305.720001,19121100
06-04-18,301,309.279999,295.5,299.299988,299.299988,13520300
09-04-18,300.369995,309.5,289.209991,289.660004,289.660004,10249800
10-04-18,298.970001,307.100006,293.679993,304.700012,304.700012,10989800
11-04-18,300.73999,308.980011,299.660004,300.929993,300.929993,7482900
12-04-18,302.320007,303.950012,293.679993,294.079987,294.079987,7608800
13-04-18,303.600006,303.950012,295.980011,300.339996,300.339996,7327200
16-04-18,299,299.660004,289.01001,291.209991,291.209991,6338500
17-04-18,288.869995,292.170013,282.51001,287.690002,287.690002,7000000
18-04-18,291.079987,300.23999,288.160004,293.350006,293.350006,6557700
19-04-18,291.079987,301.01001,288.549988,300.079987,300.079987,6090600
20-04-18,295.170013,299.980011,289.75,290.23999,290.23999,5627900
23-04-18,291.290009,291.619995,282.329987,283.369995,283.369995,4893400
24-04-18,285,287.089996,278.459991,283.459991,283.459991,5685300
25-04-18,283.5,285.160004,277.25,280.690002,280.690002,4013600
26-04-18,278.75,285.790009,276.5,285.480011,285.480011,4356000
27-04-18,285.369995,294.470001,283.829987,294.079987,294.079987,4364600
30-04-18,293.609985,298.730011,292.5,293.899994,293.899994,4228200
01-05-18,293.51001,300.820007,293.220001,299.920013,299.920013,4625600
02-05-18,298.570007,306.850006,297.779999,301.149994,301.149994,8970400
03-05-18,278.790009,288.040009,275.230011,284.450012,284.450012,17352100
04-05-18,283,296.859985,279.519989,294.089996,294.089996,8569400
07-05-18,297.5,305.959991,295.170013,302.769989,302.769989,8678200
08-05-18,300.799988,307.75,299,301.970001,301.970001,5930000
09-05-18,300.410004,307.01001,300.049988,306.850006,306.850006,5727400
10-05-18,307.5,312.98999,304.109985,305.019989,305.019989,5651600
11-05-18,307.700012,308.880005,299.079987,301.059998,301.059998,4679600
14-05-18,303.320007,304.940002,291.619995,291.970001,291.970001,7286800
15-05-18,285.01001,286.959991,280.5,284.179993,284.179993,9519200
16-05-18,283.829987,288.809998,281.559998,286.480011,286.480011,5674000
17-05-18,285.899994,289.190002,283.970001,284.540009,284.540009,4420600
18-05-18,284.649994,284.649994,274,276.820007,276.820007,7251900
21-05-18,281.329987,291.48999,281.299988,284.48999,284.48999,9182600
22-05-18,287.76001,288,273.420013,275.01001,275.01001,8945800
23-05-18,277.76001,279.910004,274,279.070007,279.070007,5953100
24-05-18,278.399994,281.109985,274.890015,277.850006,277.850006,4193000
25-05-18,277.630005,279.640015,275.609985,278.850006,278.850006,3875100
29-05-18,278.51001,286.5,276.149994,283.76001,283.76001,5651100
30-05-18,283.290009,295.01001,281.600006,291.720001,291.720001,7489700
31-05-18,287.209991,290.369995,282.929993,284.730011,284.730011,5919700
01-06-18,285.859985,291.950012,283.839996,291.820007,291.820007,5411400
04-06-18,294.339996,299,293.549988,296.73999,296.73999,4767300
05-06-18,297.700012,297.799988,286.73999,291.130005,291.130005,5995200
06-06-18,300.5,322.170013,297.480011,319.5,319.5,18767300
07-06-18,316.149994,330,313.579987,316.089996,316.089996,14345300
08-06-18,319,324.480011,317.149994,317.660004,317.660004,8205200
11-06-18,322.51001,334.660004,322.5,332.100006,332.100006,13183500
12-06-18,344.700012,354.970001,338,342.769989,342.769989,22347400
13-06-18,346.709991,347.200012,339.799988,344.779999,344.779999,9469800
14-06-18,347.630005,358.75,346.600006,357.720001,357.720001,10981000
15-06-18,353.839996,364.670013,351.25,358.170013,358.170013,10848300
18-06-18,355.399994,373.730011,354.5,370.829987,370.829987,12073200
19-06-18,365.160004,370,346.25,352.549988,352.549988,12761900
20-06-18,358.040009,364.380005,352,362.220001,362.220001,8383700
21-06-18,362,366.209991,346.269989,347.51001,347.51001,7967100
22-06-18,351.540009,352.25,332,333.630005,333.630005,10266100
25-06-18,330.119995,338.470001,327.5,333.01001,333.01001,6931300
26-06-18,336.049988,343.549988,325.799988,342,342,7452500
27-06-18,345,350.790009,339.5,344.5,344.5,8333700
28-06-18,348.660004,357.019989,346.109985,349.929993,349.929993,8398000
29-06-18,353.329987,353.859985,342.410004,342.950012,342.950012,6492400
02-07-18,360.070007,364.779999,329.850006,335.070007,335.070007,18759800
03-07-18,331.75,332.48999,309.690002,310.859985,310.859985,12282600
05-07-18,313.76001,314.390015,296.220001,309.160004,309.160004,17476400
06-07-18,304.950012,312.070007,302,308.899994,308.899994,8865500
09-07-18,311.98999,318.519989,308,318.51001,318.51001,7596800
10-07-18,324.559998,327.679993,319.200012,322.470001,322.470001,9471500
11-07-18,315.799988,321.940002,315.070007,318.959991,318.959991,4884100
12-07-18,321.429993,323.230011,312.769989,316.709991,316.709991,5721200
13-07-18,315.579987,319.579987,309.25,318.869995,318.869995,5869800
16-07-18,311.709991,315.160004,306.25,310.100006,310.100006,7818700
17-07-18,308.809998,324.73999,308.5,322.690002,322.690002,6996200
18-07-18,325,325.5,316.25,323.850006,323.850006,5624200
19-07-18,316.329987,323.540009,314.01001,320.230011,320.230011,5915300
20-07-18,321.230011,323.23999,311.709991,313.579987,313.579987,5162200
23-07-18,301.839996,305.5,292.859985,303.200012,303.200012,10992900
24-07-18,304.420013,307.720001,292.549988,297.429993,297.429993,9590800
25-07-18,296.73999,309.619995,294.5,308.73999,308.73999,7075400
26-07-18,304.850006,310.700012,303.640015,306.649994,306.649994,4630500
27-07-18,307.25,307.690002,295.339996,297.179993,297.179993,5703300
30-07-18,295.899994,296.100006,286.130005,290.170013,290.170013,6814100
31-07-18,292.25,298.320007,289.070007,298.140015,298.140015,5076900
01-08-18,297.98999,303,293,300.839996,300.839996,10129400
02-08-18,328.440002,349.98999,323.160004,349.540009,349.540009,23215000
03-08-18,347.809998,355,342.529999,348.170013,348.170013,13656500
06-08-18,345.459991,354.980011,341.820007,341.98999,341.98999,8564300
07-08-18,343.839996,387.459991,339.149994,379.570007,379.570007,30875800
08-08-18,369.089996,382.640015,367.119995,370.339996,370.339996,24571200
09-08-18,365.549988,367.01001,345.730011,352.450012,352.450012,17103700
10-08-18,354,360,346,355.48999,355.48999,11552000
13-08-18,361.130005,363.190002,349.019989,356.410004,356.410004,10450200
14-08-18,358.450012,359.200012,347.100006,347.640015,347.640015,6986400
15-08-18,341.910004,344.48999,332.140015,338.690002,338.690002,9101300
16-08-18,339.910004,342.279999,333.820007,335.450012,335.450012,6064000
17-08-18,323.5,326.769989,303.529999,305.5,305.5,18958600
20-08-18,291.700012,308.5,288.200012,308.440002,308.440002,17402300
21-08-18,310.609985,324.790009,309,321.899994,321.899994,13172200
22-08-18,320.869995,323.880005,314.670013,321.640015,321.640015,5946000
23-08-18,319.140015,327.320007,318.100006,320.100006,320.100006,5147300
24-08-18,320.700012,323.850006,319.399994,322.820007,322.820007,3602600
27-08-18,318,322.440002,308.809998,319.269989,319.269989,13079300
28-08-18,318.410004,318.880005,311.190002,311.859985,311.859985,7649100
29-08-18,310.269989,311.850006,303.690002,305.01001,305.01001,7447400
30-08-18,302.26001,304.600006,297.720001,303.149994,303.149994,7216700
31-08-18,302,305.309998,298.600006,301.660004,301.660004,5375100
04-09-18,296.940002,298.190002,288,288.950012,288.950012,8350500
05-09-18,285.049988,286.779999,277.179993,280.73999,280.73999,7720800
06-09-18,284.799988,291.170013,278.880005,280.950012,280.950012,7480800
07-09-18,260.100006,268.350006,252.25,263.23999,263.23999,22491900
10-09-18,273.26001,286.029999,271,285.5,285.5,14283500
11-09-18,279.470001,282,273.549988,279.440002,279.440002,9170000
12-09-18,281.440002,292.5,278.649994,290.540009,290.540009,10015400
13-09-18,288.019989,295,285.179993,289.459991,289.459991,6340300
14-09-18,288.76001,297.329987,286.519989,295.200012,295.200012,6765600
17-09-18,290.040009,300.869995,288.130005,294.839996,294.839996,6887600
18-09-18,296.690002,302.640015,275.5,284.959991,284.959991,16547500
19-09-18,280.51001,300,280.5,299.019989,299.019989,8294900
20-09-18,303.559998,305.980011,293.329987,298.329987,298.329987,7349400
21-09-18,297.700012,300.579987,295.369995,299.100006,299.100006,5050500
24-09-18,298.480011,303,293.579987,299.679993,299.679993,4843000
25-09-18,300,304.600006,296.5,300.98999,300.98999,4481700
26-09-18,301.910004,313.890015,301.109985,309.579987,309.579987,7843200
27-09-18,312.899994,314.959991,306.910004,307.519989,307.519989,8509100
28-09-18,270.26001,278,260.559998,264.769989,264.769989,33649700
01-10-18,305.769989,311.440002,301.049988,310.700012,310.700012,21777600
02-10-18,313.950012,316.839996,299.149994,301.019989,301.019989,11743500
03-10-18,303.329987,304.600006,291.570007,294.799988,294.799988,7995000
04-10-18,293.950012,294,277.670013,281.829987,281.829987,9814200
05-10-18,274.649994,274.880005,260,261.950012,261.950012,17944500
08-10-18,264.519989,267.76001,249,250.559998,250.559998,13472700
09-10-18,255.25,266.769989,253.300003,262.799988,262.799988,12060600
10-10-18,264.609985,265.51001,247.770004,256.880005,256.880005,12815300
11-10-18,257.529999,262.25,249.029999,252.229996,252.229996,8167700
12-10-18,261,261.98999,252.009995,258.779999,258.779999,7201400
15-10-18,259.059998,263.279999,254.539993,259.589996,259.589996,6200000
16-10-18,265.700012,277.380005,262.23999,276.589996,276.589996,9526400
17-10-18,282.399994,282.700012,265.799988,271.779999,271.779999,8655500
18-10-18,269.290009,271,263,263.910004,263.910004,5421200
19-10-18,267.390015,269.660004,253.5,260,260,9375500
22-10-18,260.679993,261.859985,252.589996,260.950012,260.950012,5600300
23-10-18,263.869995,297.929993,262.100006,294.140015,294.140015,19027800
24-10-18,301.049988,304.440002,285.730011,288.5,288.5,20058300
25-10-18,317.220001,321,301.01001,314.859985,314.859985,20840700
26-10-18,308.25,339.899994,306.649994,330.899994,330.899994,27425500
29-10-18,337.470001,347.160004,326.5,334.850006,334.850006,14486000
30-10-18,328.390015,337.899994,322.26001,329.899994,329.899994,9126700
31-10-18,332.540009,342,329.100006,337.320007,337.320007,7624300
01-11-18,338.26001,347.839996,334.730011,344.279999,344.279999,8000100
02-11-18,343.73999,349.200012,340.910004,346.410004,346.410004,7808000
05-11-18,340.5,343.959991,330.140015,341.399994,341.399994,7831000
06-11-18,339.070007,348.799988,336.089996,341.059998,341.059998,6762900
07-11-18,343.339996,351.179993,340.799988,348.160004,348.160004,7374500
08-11-18,348.5,357.579987,348.440002,351.399994,351.399994,7090700
09-11-18,349,354,345.230011,350.51001,350.51001,5098800
12-11-18,348.369995,349.779999,330.339996,331.279999,331.279999,6941500
13-11-18,333.160004,344.700012,332.200012,338.730011,338.730011,5448600
14-11-18,342.700012,347.109985,337.149994,344,344,5040300
15-11-18,342.329987,348.579987,339.040009,348.440002,348.440002,4625700
16-11-18,345.190002,355.700012,345.119995,354.309998,354.309998,7206200
19-11-18,356.339996,366.75,352.880005,353.470001,353.470001,9708900
20-11-18,341.75,349.799988,333.549988,347.48999,347.48999,8004700
21-11-18,352,353.100006,337.399994,338.190002,338.190002,4686800
23-11-18,334.350006,337.5,325.549988,325.829987,325.829987,4202600
26-11-18,325,346.220001,325,346,346,7992100
27-11-18,340.049988,346.959991,335.5,343.920013,343.920013,6358300
28-11-18,345.98999,348.279999,342.209991,347.869995,347.869995,4115600
02-12-14,234.570007,234.880005,228,231.429993,231.429993,5887000
03-12-14,226.25,229.720001,225.5,229.300003,229.300003,5307700
04-12-14,228.600006,230.899994,227.809998,228.279999,228.279999,3855600
05-12-14,228.669998,229.389999,222.259995,223.710007,223.710007,6063600
08-12-14,221.539993,224.860001,212.339996,214.360001,214.360001,9225600
09-12-14,209.339996,217.729996,204.270004,216.889999,216.889999,9431500
10-12-14,214.130005,216.770004,207.699997,209.839996,209.839996,7314100
11-12-14,210.529999,215.429993,208.229996,208.880005,208.880005,6694400
12-12-14,204.820007,211.679993,204.5,207,207,7173800
15-12-14,209.289993,209.800003,202.669998,204.039993,204.039993,5218300
16-12-14,200.889999,203.679993,195.369995,197.809998,197.809998,8426100
17-12-14,193.059998,206.649994,192.649994,205.820007,205.820007,7367800
18-12-14,212.380005,218.440002,211.800003,218.259995,218.259995,7483300
19-12-14,220.190002,220.399994,214.5,219.289993,219.289993,6910500
22-12-14,220,224.059998,218.259995,222.600006,222.600006,4799400
23-12-14,223.809998,224.320007,219.520004,220.970001,220.970001,4505700
24-12-14,219.770004,222.5,219.25,222.259995,222.259995,1332200
26-12-14,221.509995,228.5,221.5,227.820007,227.820007,3327000
29-12-14,226.899994,227.910004,224.020004,225.710007,225.710007,2802500
30-12-14,223.990005,225.649994,221.399994,222.229996,222.229996,2903200
31-12-14,223.089996,225.679993,222.25,222.410004,222.410004,2402100
02-01-15,222.869995,223.25,213.259995,219.309998,219.309998,4764400
05-01-15,214.550003,216.5,207.160004,210.089996,210.089996,5368500
06-01-15,210.059998,214.199997,204.210007,211.279999,211.279999,6261900
07-01-15,213.350006,214.779999,209.779999,210.949997,210.949997,2968400
08-01-15,212.809998,213.800003,210.009995,210.619995,210.619995,3442500
09-01-15,208.919998,209.979996,204.960007,206.660004,206.660004,4591300
12-01-15,203.050003,204.470001,199.25,202.210007,202.210007,5944200
13-01-15,203.320007,207.610001,200.910004,204.25,204.25,4477300
14-01-15,185.830002,195.199997,185,192.690002,192.690002,11551900
15-01-15,194.490005,195.75,190,191.869995,191.869995,5216500
16-01-15,190.699997,194.490005,189.649994,193.070007,193.070007,3603200
20-01-15,193.869995,194.119995,187.039993,191.929993,191.929993,4489400
21-01-15,189.550003,198.679993,189.509995,196.570007,196.570007,4153000
22-01-15,197,203.240005,195.199997,201.619995,201.619995,4116900
23-01-15,200.289993,203.5,198.330002,201.289993,201.289993,3438600
26-01-15,201.830002,208.619995,201.050003,206.550003,206.550003,3234500
27-01-15,204.419998,208.029999,203.300003,205.979996,205.979996,2781000
28-01-15,206.110001,206.369995,198.419998,199.369995,199.369995,3149600
29-01-15,201.070007,205.979996,196.5,205.199997,205.199997,3548100
30-01-15,203.960007,207.470001,203,203.600006,203.600006,3007000
02-02-15,203.970001,211.949997,203.300003,210.940002,210.940002,4149200
03-02-15,213.220001,220.369995,211.270004,218.360001,218.360001,4812900
04-02-15,218.289993,221.479996,216.800003,218.550003,218.550003,3305400
05-02-15,219.880005,225.479996,219.639999,220.990005,220.990005,3522900
06-02-15,222,223.399994,216.5,217.360001,217.360001,3233200
09-02-15,215.380005,217.929993,211.990005,217.479996,217.479996,3472400
10-02-15,217.550003,220.5,215,216.289993,216.289993,5390500
11-02-15,212.210007,214.740005,207.279999,212.800003,212.800003,9769100
12-02-15,193.570007,203.089996,193.279999,202.880005,202.880005,15649600
13-02-15,202.899994,205.990005,200.910004,203.770004,203.770004,6191000
17-02-15,205.699997,205.699997,201.5,204.350006,204.350006,3979600
18-02-15,204.169998,206.169998,202.600006,204.460007,204.460007,2708800
19-02-15,205,212.440002,203.75,211.710007,211.710007,5154100
20-02-15,210.779999,217.600006,209.809998,217.110001,217.110001,5982100
23-02-15,215.660004,218.199997,206.330002,207.339996,207.339996,8499800
24-02-15,207.289993,207.289993,201.699997,204.110001,204.110001,6584900
25-02-15,204.940002,207.139999,202.580002,203.759995,203.759995,3909500
26-02-15,204,211.089996,202.220001,207.190002,207.190002,6472900
27-02-15,206.899994,208.550003,202.800003,203.339996,203.339996,3882100
02-03-15,202.699997,203.339996,195.830002,197.330002,197.330002,7922100
03-03-15,196.809998,200.240005,195.320007,199.559998,199.559998,4432300
04-03-15,199.25,202.520004,197.210007,202.440002,202.440002,4212000
05-03-15,202.850006,206.190002,200.149994,200.630005,200.630005,4877000
06-03-15,199.210007,200.75,192.149994,193.880005,193.880005,6712400
09-03-15,194.389999,194.490005,188.25,190.880005,190.880005,6736700
10-03-15,188.460007,193.5,187.600006,190.320007,190.320007,5530900
11-03-15,191.149994,196.179993,191.009995,193.740005,193.740005,4974900
12-03-15,193.75,194.449997,189.75,191.070007,191.070007,4149300
13-03-15,188.949997,191.75,187.320007,188.679993,188.679993,5434300
16-03-15,192,195.910004,189.800003,195.699997,195.699997,5628800
17-03-15,195.429993,198.710007,193.940002,194.729996,194.729996,4883200
18-03-15,194.960007,200.880005,193.110001,200.710007,200.710007,4756300
19-03-15,202,204.589996,194.529999,195.649994,195.649994,8475200
20-03-15,197.449997,198.990005,195.619995,198.080002,198.080002,4269500
23-03-15,198.5,200.5,197.470001,199.630005,199.630005,2620900
24-03-15,201.580002,203.789993,199.75,201.720001,201.720001,3649900
25-03-15,198.270004,198.589996,192.699997,194.300003,194.300003,5730400
26-03-15,193.919998,194.789993,189.699997,190.410004,190.410004,4128000
27-03-15,189.070007,189.289993,181.399994,185,185,8526900
30-03-15,185.850006,192.25,181.800003,190.570007,190.570007,10089500
31-03-15,193.529999,193.759995,188.410004,188.770004,188.770004,5026600
01-04-15,188.699997,192.300003,186.050003,187.589996,187.589996,3786000
02-04-15,190.229996,193.229996,190,191,191,5010400
06-04-15,198,207.75,197.5,203.100006,203.100006,12455800
07-04-15,202.509995,205.059998,201.139999,203.25,203.25,4347900
08-04-15,208.199997,210.899994,205.869995,207.669998,207.669998,6303100
09-04-15,208.429993,210.369995,206.119995,210.089996,210.089996,3800200
10-04-15,209.850006,211.649994,209,210.899994,210.899994,4067700
13-04-15,210.440002,213,209.050003,209.779999,209.779999,3758200
14-04-15,208.570007,209.490005,205.5,207.460007,207.460007,3017000
15-04-15,207.460007,209.589996,206.600006,207.830002,207.830002,1952400
16-04-15,207.699997,209.169998,206.289993,206.699997,206.699997,1659100
17-04-15,204.990005,206.880005,203.5,206.789993,206.789993,2469900
20-04-15,206.779999,207.850006,203.850006,205.270004,205.270004,2554700
21-04-15,205.800003,210.75,204.309998,209.410004,209.410004,3432500
22-04-15,212.5,221.880005,211.690002,219.440002,219.440002,7863000
23-04-15,218.270004,221.479996,217.149994,218.600006,218.600006,4411200
24-04-15,220.5,220.800003,218.009995,218.429993,218.429993,2427800
27-04-15,222.559998,238.75,222,231.550003,231.550003,11672600
28-04-15,234.75,235.5,228.029999,230.479996,230.479996,6085400
29-04-15,230.050003,234.970001,227.630005,232.449997,232.449997,3936100
30-04-15,230.389999,232.889999,225.169998,226.050003,226.050003,3911900
01-05-15,229.940002,231.770004,220.410004,226.029999,226.029999,5281700
04-05-15,228.179993,234.729996,227.110001,230.509995,230.509995,4434600
05-05-15,237.759995,239.5,229.130005,232.949997,232.949997,5796900
06-05-15,234.100006,234.470001,228.199997,230.429993,230.429993,5270900
07-05-15,221,237.479996,220.25,236.800003,236.800003,9455900
08-05-15,235.990005,238.410004,233.699997,236.610001,236.610001,4668200
11-05-15,236.289993,242.880005,235.309998,239.490005,239.490005,5672300
12-05-15,240.110001,246.350006,238.190002,244.740005,244.740005,6363400
13-05-15,247.610001,248.300003,242.25,243.179993,243.179993,5440200
14-05-15,244.820007,244.889999,241.25,244.100006,244.100006,2895900
15-05-15,243.929993,249.399994,242.5,248.839996,248.839996,4527600
18-05-15,247,249.899994,246,248.75,248.75,3348000
19-05-15,248.429993,251,246.149994,247.139999,247.139999,3674200
20-05-15,247.130005,247.740005,241.369995,244.350006,244.350006,3755600
21-05-15,243.029999,246.619995,242.360001,245.619995,245.619995,1970600
22-05-15,245.380005,248.600006,245.009995,247.729996,247.729996,2223100
26-05-15,247.679993,252,246.5,247.460007,247.460007,3498700
27-05-15,248.509995,249.5,245.550003,247.429993,247.429993,3408200
28-05-15,247.029999,251.800003,245.050003,251.449997,251.449997,3647300
29-05-15,251,252.869995,249.429993,250.800003,250.800003,3781700
01-06-15,251.410004,251.600006,247.470001,249.449997,249.449997,2505100
02-06-15,248.919998,249.399994,246.300003,248.350006,248.350006,2125800
03-06-15,248.199997,250.720001,247.009995,248.990005,248.990005,1781500
04-06-15,247.5,249.300003,245.710007,245.919998,245.919998,2453600
05-06-15,246,249.699997,245.679993,249.139999,249.139999,3022000
08-06-15,250.850006,258.75,250.309998,256.290009,256.290009,5001200
09-06-15,255.399994,257.73999,254.139999,256,256,2611100
10-06-15,251.899994,254,248.5,250.699997,250.699997,3454500
11-06-15,253.259995,254.369995,250.429993,251.410004,251.410004,2044100
12-06-15,250.210007,253.460007,250.210007,250.690002,250.690002,1422300
15-06-15,249.699997,251.279999,246.009995,250.380005,250.380005,2186200
16-06-15,250.130005,253.440002,249.100006,253.119995,253.119995,1984700
17-06-15,252.169998,264.359985,252.020004,260.410004,260.410004,5512900
18-06-15,262,263.459991,260.019989,261.890015,261.890015,2782700
19-06-15,262.399994,263.799988,260.100006,262.51001,262.51001,2463000
22-06-15,262.149994,264.399994,255.690002,259.790009,259.790009,4561100
23-06-15,260.320007,268,258.570007,267.670013,267.670013,3870800
24-06-15,266.980011,267.350006,263.720001,265.170013,265.170013,2412300
25-06-15,266.450012,271.410004,265.25,268.790009,268.790009,2849200
26-06-15,268.890015,269.109985,266,267.089996,267.089996,3838400
29-06-15,261.950012,265.950012,260.700012,262.019989,262.019989,3478900
30-06-15,264.799988,270.920013,264,268.26001,268.26001,3086900
01-07-15,271.109985,272.619995,267.850006,269.149994,269.149994,2101200
02-07-15,280.200012,282.450012,273.309998,280.019989,280.019989,7163900
06-07-15,278.880005,281.690002,276.299988,279.720001,279.720001,4121900
07-07-15,275,275.200012,260.769989,267.880005,267.880005,6105100
08-07-15,259.320007,260.799988,254.309998,254.960007,254.960007,6221100
09-07-15,259.079987,262.950012,256.790009,257.920013,257.920013,3334100
10-07-15,262.220001,263,257.820007,259.149994,259.149994,2610900
13-07-15,262.25,262.549988,256.049988,262.160004,262.160004,2960300
14-07-15,262.100006,265.98999,260.51001,265.649994,265.649994,1907600
15-07-15,266.73999,267.48999,262.079987,263.140015,263.140015,2021600
16-07-15,264.220001,267.200012,263.160004,266.679993,266.679993,1616000
17-07-15,272.5,275.540009,268.25,274.660004,274.660004,5004100
20-07-15,275,286.649994,272.540009,282.26001,282.26001,4978500
21-07-15,270.049988,273.5,266.549988,266.769989,266.769989,6108700
22-07-15,261.269989,269.440002,260.859985,267.869995,267.869995,3105000
23-07-15,269.649994,269.899994,265.269989,267.200012,267.200012,2227200
24-07-15,267.380005,271.089996,263.920013,265.410004,265.410004,2836500
